Value,Amount,TransactionId,SubscriptionId,ProductCategory,TransactionStatus,AmountLoan,IsFinalPayBack,InvestorId,IsThirdPartyConfirmed,IsDefaulted
4000.0,-4000.0,TransactionId_2570,6,airtime,Accepted,4660.0,1,1,1,0
1000.0,-1000.0,TransactionId_1013,6,airtime,Accepted,1090.0,1,1,1,0
12000.0,-12000.0,TransactionId_2195,6,airtime,Accepted,3000.0,0,1,1,0
12000.0,-12000.0,TransactionId_2195,6,airtime,Accepted,1500.0,0,1,1,0
12000.0,-12000.0,TransactionId_2195,6,airtime,Accepted,9720.0,1,1,1,0
2000.0,-2000.0,TransactionId_1651,6,airtime,Accepted,2500.0,1,1,1,0
3000.0,-3000.0,TransactionId_701,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2056,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1445,6,airtime,Accepted,1250.0,1,1,1,0
1000.0,-1000.0,TransactionId_1515,6,airtime,Rejected,2.0,2,2,2,2
6000.0,-6000.0,TransactionId_361,6,airtime,Accepted,7740.0,1,1,1,0
2000.0,-2000.0,TransactionId_1783,6,airtime,Rejected,2.0,2,2,2,2
1700.0,-1700.0,TransactionId_2182,6,airtime,Accepted,2006.0,1,1,1,0
5000.0,-5000.0,TransactionId_1792,6,data_bundles,Accepted,5450.0,1,1,1,0
5000.0,-5000.0,TransactionId_2394,1,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_319,1,airtime,Accepted,5200.0,1,2,1,0
2000.0,-2000.0,TransactionId_963,6,data_bundles,Accepted,2320.0,1,1,1,0
2000.0,-2000.0,TransactionId_1762,6,data_bundles,Accepted,2320.0,1,1,1,0
5000.0,-5000.0,TransactionId_57,6,airtime,Accepted,6475.0,1,1,1,0
2000.0,-2000.0,TransactionId_223,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_95,6,data_bundles,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_340,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_55,6,airtime,Rejected,2.0,2,2,2,2
11200.0,-10000.0,TransactionId_1438,6,movies,Accepted,12040.0,1,1,1,0
3500.0,-3500.0,TransactionId_1387,6,airtime,Accepted,3763.0,1,1,1,0
1000.0,-1000.0,TransactionId_2268,6,data_bundles,Accepted,1200.0,1,1,1,0
5000.0,-5000.0,TransactionId_1595,6,airtime,Accepted,5625.0,1,1,1,0
5000.0,-5000.0,TransactionId_221,6,data_bundles,Accepted,5225.0,1,1,1,0
1500.0,-1500.0,TransactionId_1323,6,airtime,Accepted,1605.0,1,1,1,0
1000.0,-1000.0,TransactionId_1955,6,airtime,Accepted,1095.0,1,1,1,0
14000.0,-14000.0,TransactionId_2459,6,airtime,Accepted,7200.0,0,1,1,0
14000.0,-14000.0,TransactionId_2459,6,airtime,Accepted,13590.0,1,1,1,0
500.0,-500.0,TransactionId_2553,6,airtime,Accepted,743.0,1,1,1,0
2000.0,-2000.0,TransactionId_1256,6,data_bundles,Accepted,2150.0,0,1,1,0
2000.0,-2000.0,TransactionId_1256,6,data_bundles,Accepted,120.0,1,1,1,0
5000.0,-5000.0,TransactionId_1813,6,data_bundles,Accepted,5550.0,1,1,1,0
3000.0,-3000.0,TransactionId_2538,6,data_bundles,Accepted,3255.0,1,1,1,0
2000.0,-2000.0,TransactionId_83,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_19,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1037,6,airtime,Accepted,1045.0,1,1,1,0
1000.0,-1000.0,TransactionId_2318,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1731,6,airtime,Accepted,1055.0,1,1,1,0
7000.0,-7000.0,TransactionId_1602,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1099,6,airtime,Rejected,2.0,2,2,2,2
14000.0,-14000.0,TransactionId_143,6,airtime,Accepted,15120.0,1,1,1,0
1000.0,-1000.0,TransactionId_696,6,data_bundles,Accepted,1040.0,1,1,1,0
10000.0,-10000.0,TransactionId_476,6,airtime,Rejected,2.0,2,2,2,2
500.0,-500.0,TransactionId_1353,1,airtime,Accepted,500.0,0,2,1,0
500.0,-500.0,TransactionId_1353,1,airtime,Accepted,58.0,1,2,1,0
1000.0,-1000.0,TransactionId_808,6,airtime,Accepted,1305.0,1,1,1,0
2000.0,-2000.0,TransactionId_702,6,airtime,Rejected,2.0,2,2,2,2
2055.0,-2055.0,TransactionId_169,6,airtime,Accepted,900.0,0,1,1,0
2055.0,-2055.0,TransactionId_169,6,airtime,Accepted,1443.0,1,1,1,0
2000.0,-2000.0,TransactionId_1933,6,data_bundles,Accepted,2120.0,1,1,1,0
1000.0,-1000.0,TransactionId_1919,6,airtime,Accepted,1060.0,1,1,1,0
1000.0,-1000.0,TransactionId_2368,6,airtime,Rejected,2.0,2,2,2,2
3000.0,-3000.0,TransactionId_453,6,airtime,Accepted,3600.0,1,1,1,0
2000.0,-2000.0,TransactionId_314,6,airtime,Accepted,2090.0,1,1,1,0
2000.0,-2000.0,TransactionId_563,6,airtime,Accepted,2090.0,1,1,1,0
1000.0,-1000.0,TransactionId_1454,6,airtime,Accepted,1055.0,1,1,1,0
1000.0,-1000.0,TransactionId_842,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_771,6,airtime,Accepted,1630.0,1,1,1,0
2000.0,-2000.0,TransactionId_1455,6,airtime,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_182,6,data_bundles,Rejected,2.0,2,2,2,2
3500.0,-3500.0,TransactionId_1146,6,airtime,Accepted,3763.0,1,1,1,0
12000.0,-12000.0,TransactionId_1927,6,airtime,Accepted,14460.0,1,1,1,0
1500.0,-1500.0,TransactionId_1882,6,airtime,Accepted,1650.0,1,1,1,0
1000.0,-1000.0,TransactionId_2018,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_426,6,airtime,Accepted,1300.0,1,1,1,0
1000.0,-1000.0,TransactionId_2511,6,airtime,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_914,6,airtime,Accepted,11250.0,1,1,1,0
5000.0,-5000.0,TransactionId_2383,6,airtime,Accepted,500.0,0,1,1,0
5000.0,-5000.0,TransactionId_2383,6,airtime,Accepted,505.0,0,1,1,0
5000.0,-5000.0,TransactionId_2383,6,airtime,Accepted,4270.0,1,1,1,0
2000.0,-2000.0,TransactionId_1858,6,airtime,Accepted,2100.0,1,1,1,0
1000.0,-1000.0,TransactionId_175,6,airtime,Rejected,2.0,2,2,2,2
13560.0,-12000.0,TransactionId_2564,6,movies,Accepted,14510.0,1,1,1,0
1000.0,-1000.0,TransactionId_501,6,airtime,Accepted,1620.0,1,1,1,0
3500.0,-3500.0,TransactionId_630,6,airtime,Accepted,3710.0,1,1,1,0
3500.0,-3500.0,TransactionId_876,6,airtime,Accepted,3710.0,1,1,1,0
3500.0,-3500.0,TransactionId_2105,6,airtime,Accepted,3710.0,1,1,1,0
3500.0,-3500.0,TransactionId_861,6,airtime,Accepted,3710.0,1,1,1,0
5000.0,-5000.0,TransactionId_1842,6,airtime,Accepted,3225.0,0,1,1,0
5000.0,-5000.0,TransactionId_1842,6,airtime,Accepted,2525.0,1,1,1,0
1000.0,-1000.0,TransactionId_420,6,airtime,Accepted,1295.0,1,1,1,0
4000.0,-4000.0,TransactionId_2255,6,airtime,Accepted,4220.0,1,1,1,0
1000.0,-1000.0,TransactionId_2144,6,airtime,Accepted,1050.0,1,1,1,0
1000.0,-1000.0,TransactionId_2322,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2120,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2423,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2021,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_725,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2155,6,data_bundles,Rejected,2.0,2,2,2,2
118450.0,-115000.0,TransactionId_1079,1,financial_services,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1994,6,airtime,Accepted,1050.0,1,1,1,0
5750.0,-5000.0,TransactionId_2505,6,movies,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_870,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1047,6,airtime,Accepted,1065.0,1,1,1,0
1000.0,-1000.0,TransactionId_1082,6,airtime,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_1427,6,airtime,Rejected,2.0,2,2,2,2
7000.0,-7000.0,TransactionId_427,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2525,6,airtime,Rejected,2.0,2,2,2,2
14590.0,-13000.0,TransactionId_1215,6,movies,Accepted,17508.0,1,1,1,0
1000.0,-1000.0,TransactionId_1414,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1320,6,airtime,Accepted,1130.0,1,1,1,0
7000.0,-7000.0,TransactionId_507,6,data_bundles,Accepted,8085.0,1,1,1,0
1000.0,-1000.0,TransactionId_2071,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_798,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_402,6,airtime,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_2135,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_949,6,airtime,Accepted,1150.0,1,1,1,0
2000.0,-2000.0,TransactionId_2211,6,airtime,Accepted,2300.0,1,1,1,0
2000.0,-2000.0,TransactionId_2278,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1182,6,airtime,Accepted,5275.0,1,1,1,0
500.0,-500.0,TransactionId_1488,6,airtime,Accepted,545.0,1,1,1,0
1000.0,-1000.0,TransactionId_742,6,airtime,Accepted,1060.0,1,1,1,0
1500.0,-1500.0,TransactionId_827,6,airtime,Accepted,1100.0,0,1,1,0
1500.0,-1500.0,TransactionId_827,6,airtime,Accepted,783.0,1,1,1,0
2000.0,-2000.0,TransactionId_2041,6,airtime,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_2156,6,airtime,Accepted,1635.0,1,1,1,0
10000.0,-10000.0,TransactionId_2147,6,data_bundles,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2289,6,airtime,Accepted,1610.0,1,1,1,0
1000.0,-1000.0,TransactionId_1937,6,airtime,Accepted,1040.0,1,1,1,0
11200.0,-10000.0,TransactionId_767,6,movies,Rejected,2.0,2,2,2,2
7000.0,-7000.0,TransactionId_2469,6,data_bundles,Accepted,8785.0,1,1,1,0
1000.0,-1000.0,TransactionId_892,6,airtime,Accepted,1095.0,1,1,1,0
5000.0,-5000.0,TransactionId_1196,6,data_bundles,Accepted,7050.0,1,1,1,0
7000.0,-7000.0,TransactionId_860,6,data_bundles,Accepted,8260.0,1,1,1,0
1000.0,-1000.0,TransactionId_1198,6,airtime,Accepted,1255.0,1,1,1,0
500.0,-500.0,TransactionId_2161,6,airtime,Accepted,520.0,1,1,1,0
1000.0,-1000.0,TransactionId_1225,6,airtime,Accepted,1040.0,1,1,1,0
1500.0,-1500.0,TransactionId_2618,6,airtime,Accepted,1560.0,1,1,1,0
11200.0,-10000.0,TransactionId_188,6,movies,Accepted,12824.0,1,1,1,0
500.0,-500.0,TransactionId_381,6,airtime,Accepted,563.0,1,1,1,0
500.0,-500.0,TransactionId_537,6,airtime,Accepted,580.0,1,1,1,0
2000.0,-2000.0,TransactionId_867,6,airtime,Accepted,2510.0,1,1,1,0
4720.0,-4000.0,TransactionId_1233,6,movies,Accepted,5924.0,1,1,1,0
1000.0,-1000.0,TransactionId_351,6,airtime,Rejected,2.0,2,2,2,2
500.0,-500.0,TransactionId_940,6,airtime,Accepted,578.0,1,1,1,0
1000.0,-1000.0,TransactionId_1778,6,data_bundles,Accepted,1105.0,1,1,1,0
7000.0,-5000.0,TransactionId_2219,1,retail,Accepted,7840.0,1,2,1,0
3500.0,-3500.0,TransactionId_1238,6,airtime,Rejected,2.0,2,2,2,2
500.0,-500.0,TransactionId_1558,6,airtime,Accepted,578.0,1,1,1,0
500.0,-500.0,TransactionId_2481,6,airtime,Accepted,578.0,1,1,1,0
1000.0,-1000.0,TransactionId_2057,6,airtime,Accepted,1120.0,1,1,1,0
5750.0,-5000.0,TransactionId_1866,6,movies,Accepted,6297.0,1,1,1,0
3000.0,-3000.0,TransactionId_8,6,airtime,Accepted,3150.0,1,1,1,0
3000.0,-3000.0,TransactionId_115,6,airtime,Accepted,3150.0,1,1,1,0
1000.0,-1000.0,TransactionId_2258,6,airtime,Accepted,1090.0,1,1,1,0
1500.0,-1500.0,TransactionId_1921,6,airtime,Accepted,1590.0,1,1,1,0
1000.0,-1000.0,TransactionId_279,6,airtime,Accepted,1120.0,1,1,1,0
500.0,-500.0,TransactionId_1476,6,airtime,Accepted,545.0,1,1,1,0
500.0,-500.0,TransactionId_2552,6,airtime,Accepted,578.0,1,1,1,0
10000.0,-10000.0,TransactionId_1292,6,airtime,Accepted,14850.0,1,1,1,0
5000.0,-5000.0,TransactionId_1072,1,airtime,Accepted,5525.0,1,2,1,0
1000.0,-1000.0,TransactionId_2237,6,airtime,Accepted,1320.0,1,1,1,0
5000.0,-5000.0,TransactionId_2577,6,data_bundles,Accepted,8025.0,1,1,1,0
5000.0,-5000.0,TransactionId_707,6,data_bundles,Accepted,2500.0,0,1,1,0
5000.0,-5000.0,TransactionId_707,6,data_bundles,Accepted,5525.0,1,1,1,0
1000.0,-1000.0,TransactionId_1247,6,airtime,Accepted,1310.0,1,1,1,0
6000.0,-6000.0,TransactionId_2562,6,airtime,Accepted,7530.0,1,1,1,0
3500.0,-3500.0,TransactionId_1352,6,financial_services,Accepted,3640.0,1,1,1,0
3500.0,-3500.0,TransactionId_747,6,financial_services,Accepted,3640.0,1,1,1,0
1000.0,-1000.0,TransactionId_517,6,airtime,Accepted,1040.0,1,1,1,0
500.0,-500.0,TransactionId_1149,6,airtime,Accepted,575.0,1,1,1,0
5000.0,-5000.0,TransactionId_1909,6,airtime,Accepted,5250.0,1,1,1,0
53500.0,-50000.0,TransactionId_699,1,movies,Accepted,55640.0,1,2,1,0
1000.0,-1000.0,TransactionId_714,6,data_bundles,Accepted,1320.0,1,1,1,0
1000.0,-1000.0,TransactionId_2400,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1277,6,airtime,Rejected,2.0,2,2,2,2
14590.0,-13000.0,TransactionId_41,6,movies,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_357,6,data_bundles,Accepted,5425.0,1,1,1,0
2000.0,-2000.0,TransactionId_1938,6,airtime,Accepted,2540.0,1,1,1,0
500.0,-500.0,TransactionId_1092,6,airtime,Accepted,573.0,1,1,1,0
2000.0,-2000.0,TransactionId_602,6,airtime,Accepted,2160.0,1,1,1,0
500.0,-500.0,TransactionId_1157,6,airtime,Accepted,603.0,0,1,1,0
500.0,-500.0,TransactionId_1157,6,airtime,Accepted,67.0,1,1,1,0
2000.0,-2000.0,TransactionId_1015,6,airtime,Accepted,2110.0,1,1,1,0
1200.0,-1200.0,TransactionId_1789,6,airtime,Accepted,1410.0,1,1,1,0
3500.0,-3500.0,TransactionId_1461,6,airtime,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_568,6,airtime,Rejected,2.0,2,2,2,2
14000.0,-14000.0,TransactionId_34,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_845,6,data_bundles,Rejected,2.0,2,2,2,2
14999.0,-14999.0,TransactionId_1855,6,airtime,Accepted,950.0,0,1,1,1
14999.0,-14999.0,TransactionId_1855,6,airtime,Accepted,1000.0,0,1,1,1
5000.0,-5000.0,TransactionId_1315,6,airtime,Accepted,5375.0,1,1,1,0
1500.0,-1500.0,TransactionId_1014,6,airtime,Accepted,600.0,0,1,1,1
3000.0,-3000.0,TransactionId_1930,6,airtime,Accepted,4455.0,1,1,1,0
2200.0,-2200.0,TransactionId_2640,6,airtime,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_1958,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1883,6,airtime,Accepted,891.0,0,1,1,0
5000.0,-5000.0,TransactionId_1883,6,airtime,Accepted,4784.0,1,1,1,0
1000.0,-1000.0,TransactionId_1779,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1276,6,airtime,Rejected,2.0,2,2,2,2
4000.0,-4000.0,TransactionId_1733,6,airtime,Accepted,600.0,0,1,1,0
4000.0,-4000.0,TransactionId_1733,6,airtime,Accepted,3760.0,1,1,1,0
5000.0,-5000.0,TransactionId_1777,6,airtime,Accepted,6150.0,1,1,1,0
11200.0,-10000.0,TransactionId_2537,6,movies,Accepted,5000.0,0,1,1,0
11200.0,-10000.0,TransactionId_2537,6,movies,Accepted,7488.0,1,1,1,0
6000.0,-6000.0,TransactionId_1835,6,airtime,Accepted,6240.0,1,1,1,0
10000.0,-10000.0,TransactionId_1199,6,airtime,Accepted,11600.0,1,1,1,0
13000.0,-13000.0,TransactionId_1484,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1853,6,data_bundles,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_160,6,data_bundles,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_2297,6,airtime,Accepted,2440.0,1,1,1,0
1000.0,-1000.0,TransactionId_2338,6,airtime,Accepted,1240.0,1,1,1,0
3000.0,-3000.0,TransactionId_2391,6,airtime,Accepted,3000.0,0,1,1,0
3000.0,-3000.0,TransactionId_2391,6,airtime,Accepted,720.0,1,1,1,0
14000.0,-14000.0,TransactionId_2206,6,airtime,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2206,6,airtime,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2206,6,airtime,Accepted,6590.0,1,1,1,0
5000.0,-5000.0,TransactionId_1586,6,airtime,Accepted,6200.0,1,1,1,0
5000.0,-5000.0,TransactionId_1317,6,data_bundles,Accepted,5350.0,1,1,1,0
1000.0,-1000.0,TransactionId_1827,6,airtime,Accepted,1180.0,1,1,1,0
1500.0,-1500.0,TransactionId_1511,6,airtime,Accepted,1658.0,1,1,1,0
1500.0,-1500.0,TransactionId_1141,6,airtime,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_1747,6,airtime,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_2590,6,airtime,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_1169,6,data_bundles,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_4,6,airtime,Accepted,1658.0,1,1,1,0
1000.0,-1000.0,TransactionId_1375,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1045,6,airtime,Rejected,2.0,2,2,2,2
300.0,-300.0,TransactionId_165,6,airtime,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_2575,1,data_bundles,Accepted,2420.0,1,2,1,0
2000.0,-2000.0,TransactionId_475,1,data_bundles,Accepted,2180.0,1,2,1,0
1000.0,-1000.0,TransactionId_2242,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_316,6,data_bundles,Accepted,1145.0,1,1,1,0
4000.0,-4000.0,TransactionId_973,6,airtime,Accepted,4580.0,1,1,1,0
1000.0,-1000.0,TransactionId_1530,1,data_bundles,Accepted,1130.0,1,2,1,0
2000.0,-2000.0,TransactionId_2529,1,airtime,Accepted,2240.0,1,2,1,0
1000.0,-1000.0,TransactionId_1006,6,airtime,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_44,1,data_bundles,Accepted,2230.0,1,2,1,0
1500.0,-1500.0,TransactionId_2229,6,airtime,Accepted,1568.0,1,1,1,0
1414.0,-1414.0,TransactionId_1115,6,airtime,Accepted,1570.0,1,1,1,0
1000.0,-1000.0,TransactionId_514,6,airtime,Accepted,1110.0,1,1,1,0
1000.0,-1000.0,TransactionId_665,6,airtime,Accepted,1056.0,0,1,1,0
1000.0,-1000.0,TransactionId_665,6,airtime,Accepted,54.0,1,1,1,0
1000.0,-1000.0,TransactionId_628,6,airtime,Accepted,1165.0,1,1,1,0
11330.0,-11000.0,TransactionId_600,6,financial_services,Accepted,14535.0,1,1,1,0
2000.0,-2000.0,TransactionId_456,6,airtime,Accepted,2080.0,1,1,1,0
1000.0,-1000.0,TransactionId_805,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_268,6,airtime,Accepted,6175.0,1,1,1,0
5000.0,-5000.0,TransactionId_1170,6,airtime,Accepted,5675.0,1,1,1,0
1110.0,-1110.0,TransactionId_1259,6,airtime,Accepted,1227.0,1,1,1,0
10000.0,-10000.0,TransactionId_2539,6,airtime,Accepted,10400.0,1,1,1,0
1200.0,-1200.0,TransactionId_1056,6,airtime,Accepted,1350.0,1,1,1,0
1200.0,-1200.0,TransactionId_1056,6,airtime,Accepted,1362.0,1,1,1,0
11330.0,-11000.0,TransactionId_416,6,financial_services,Accepted,15350.0,1,1,1,0
2000.0,-2000.0,TransactionId_2200,6,airtime,Accepted,2310.0,1,1,1,0
5000.0,-5000.0,TransactionId_1956,6,airtime,Accepted,6100.0,1,1,1,0
1000.0,-1000.0,TransactionId_1609,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_760,6,airtime,Accepted,2000.0,0,1,1,0
5000.0,-5000.0,TransactionId_760,6,airtime,Accepted,3825.0,1,1,1,0
10000.0,-10000.0,TransactionId_230,6,airtime,Accepted,12800.0,1,1,1,0
1000.0,-1000.0,TransactionId_1752,6,airtime,Accepted,1135.0,1,1,1,0
1000.0,-1000.0,TransactionId_1491,6,airtime,Accepted,1125.0,1,1,1,0
1300.0,-1300.0,TransactionId_2044,6,airtime,Accepted,1424.0,1,1,1,0
1000.0,-1000.0,TransactionId_1667,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1753,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_289,6,airtime,Rejected,2.0,2,2,2,2
4000.0,-4000.0,TransactionId_1814,6,airtime,Accepted,4160.0,1,1,1,0
5000.0,-5000.0,TransactionId_915,6,data_bundles,Accepted,5800.0,1,1,1,0
6000.0,-6000.0,TransactionId_2266,6,airtime,Accepted,6240.0,1,1,1,0
1000.0,-1000.0,TransactionId_2609,6,airtime,Accepted,1045.0,1,1,1,0
5000.0,-5000.0,TransactionId_202,6,airtime,Accepted,5475.0,1,1,1,0
1000.0,-1000.0,TransactionId_1900,6,airtime,Accepted,1055.0,1,1,1,0
1000.0,-1000.0,TransactionId_1580,6,airtime,Accepted,1115.0,1,1,1,0
2000.0,-2000.0,TransactionId_2179,1,data_bundles,Accepted,2120.0,1,2,1,0
2000.0,-2000.0,TransactionId_919,6,airtime,Accepted,2210.0,1,1,1,0
5000.0,-5000.0,TransactionId_2054,6,data_bundles,Accepted,5575.0,1,1,1,0
7000.0,-7000.0,TransactionId_132,6,data_bundles,Accepted,7385.0,1,1,1,0
500.0,-500.0,TransactionId_1197,6,airtime,Accepted,600.0,1,1,1,0
20000.0,-20000.0,TransactionId_33,1,airtime,Accepted,23100.0,1,2,1,0
26000.0,-26000.0,TransactionId_2260,1,financial_services,Accepted,30940.0,1,2,1,0
1000.0,-1000.0,TransactionId_158,6,airtime,Accepted,1265.0,1,1,1,0
1000.0,-1000.0,TransactionId_1163,6,airtime,Accepted,1210.0,1,1,1,0
13560.0,-12000.0,TransactionId_2039,6,movies,Rejected,2.0,2,2,2,2
61800.0,-60000.0,TransactionId_2063,1,financial_services,Accepted,74865.0,1,2,1,0
1500.0,-1500.0,TransactionId_819,6,airtime,Accepted,1628.0,1,1,1,0
53500.0,-50000.0,TransactionId_646,1,movies,Accepted,61258.0,1,2,1,0
5750.0,-5000.0,TransactionId_2062,6,movies,Accepted,6584.0,1,1,1,0
1000.0,-1000.0,TransactionId_1854,6,airtime,Accepted,1130.0,1,1,1,0
5750.0,-5000.0,TransactionId_2462,1,movies,Accepted,6699.0,1,2,1,0
50000.0,-50000.0,TransactionId_724,1,airtime,Accepted,58500.0,1,2,1,0
500.0,-500.0,TransactionId_1332,6,airtime,Accepted,538.0,1,1,1,0
100000.0,-100000.0,TransactionId_2402,1,airtime,Accepted,121000.0,1,2,1,0
100000.0,-100000.0,TransactionId_609,1,airtime,Accepted,120500.0,1,2,1,0
50000.0,-50000.0,TransactionId_2090,1,airtime,Accepted,60250.0,1,2,1,0
3000.0,-3000.0,TransactionId_1584,6,airtime,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1608,6,airtime,Accepted,5350.0,1,1,1,0
1000.0,-1000.0,TransactionId_1235,6,airtime,Accepted,1095.0,1,1,1,0
9000.0,-9000.0,TransactionId_1624,6,airtime,Accepted,9630.0,1,1,1,0
5000.0,-5000.0,TransactionId_1593,6,airtime,Accepted,6350.0,1,1,1,0
3000.0,-3000.0,TransactionId_1067,6,airtime,Accepted,3285.0,1,1,1,0
14500.0,-14500.0,TransactionId_1592,6,airtime,Rejected,2.0,2,2,2,2
3000.0,-3000.0,TransactionId_1712,6,airtime,Accepted,3270.0,1,1,1,0
3000.0,-3000.0,TransactionId_11,6,airtime,Accepted,3270.0,1,1,1,0
14000.0,-14000.0,TransactionId_2262,6,airtime,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2262,6,airtime,Accepted,3500.0,0,1,1,0
14000.0,-14000.0,TransactionId_2262,6,airtime,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2262,6,airtime,Accepted,2390.0,1,1,1,0
1000.0,-1000.0,TransactionId_341,6,airtime,Accepted,1135.0,1,1,1,0
1000.0,-1000.0,TransactionId_936,6,airtime,Accepted,1135.0,1,1,1,0
500.0,-500.0,TransactionId_419,6,airtime,Accepted,558.0,1,1,1,0
1000.0,-1000.0,TransactionId_2622,6,data_bundles,Accepted,1110.0,1,1,1,0
1000.0,-1000.0,TransactionId_1106,6,airtime,Rejected,2.0,2,2,2,2
20000.0,-20000.0,TransactionId_15,1,data_bundles,Accepted,22500.0,1,2,1,0
2000.0,-2000.0,TransactionId_462,6,airtime,Accepted,2160.0,1,1,1,0
1000.0,-1000.0,TransactionId_2007,6,airtime,Accepted,1080.0,1,1,1,0
5000.0,-5000.0,TransactionId_789,6,airtime,Accepted,6275.0,1,1,1,0
1200.0,-1200.0,TransactionId_1201,6,airtime,Accepted,1332.0,1,1,1,0
2000.0,-2000.0,TransactionId_79,1,airtime,Accepted,2380.0,1,2,1,0
3500.0,-3500.0,TransactionId_968,6,financial_services,Accepted,950.0,0,1,1,0
3500.0,-3500.0,TransactionId_968,6,financial_services,Accepted,2970.0,1,1,1,0
1000.0,-1000.0,TransactionId_1017,6,airtime,Accepted,1160.0,1,1,1,0
14500.0,-14500.0,TransactionId_539,6,airtime,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_152,6,data_bundles,Accepted,1160.0,1,1,1,0
3500.0,-3500.0,TransactionId_458,6,financial_services,Accepted,1500.0,0,1,1,0
3500.0,-3500.0,TransactionId_458,6,financial_services,Accepted,2508.0,1,1,1,0
2000.0,-2000.0,TransactionId_133,6,data_bundles,Accepted,2200.0,1,1,1,0
