Value,Amount,TransactionId,SubscriptionId,ProductCategory,TransactionStatus,AmountLoan,IsFinalPayBack,InvestorId,IsThirdPartyConfirmed,IsDefaulted
5000.0,-5000.0,TransactionId_57,6,1,Accepted,6475.0,1,1,1,0
2000.0,-2000.0,TransactionId_223,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_95,6,2,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_340,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_55,6,1,Rejected,2.0,2,2,2,2
11200.0,-10000.0,TransactionId_1438,6,4,Accepted,12040.0,1,1,1,0
3500.0,-3500.0,TransactionId_1387,6,1,Accepted,3763.0,1,1,1,0
1000.0,-1000.0,TransactionId_2268,6,2,Accepted,1200.0,1,1,1,0
5000.0,-5000.0,TransactionId_1595,6,1,Accepted,5625.0,1,1,1,0
5000.0,-5000.0,TransactionId_221,6,2,Accepted,5225.0,1,1,1,0
1500.0,-1500.0,TransactionId_1323,6,1,Accepted,1605.0,1,1,1,0
1000.0,-1000.0,TransactionId_1955,6,1,Accepted,1095.0,1,1,1,0
14000.0,-14000.0,TransactionId_2459,6,1,Accepted,7200.0,0,1,1,0
14000.0,-14000.0,TransactionId_2459,6,1,Accepted,13590.0,1,1,1,0
500.0,-500.0,TransactionId_2553,6,1,Accepted,743.0,1,1,1,0
2000.0,-2000.0,TransactionId_1256,6,2,Accepted,2150.0,0,1,1,0
2000.0,-2000.0,TransactionId_1256,6,2,Accepted,120.0,1,1,1,0
5000.0,-5000.0,TransactionId_1813,6,2,Accepted,5550.0,1,1,1,0
3000.0,-3000.0,TransactionId_2538,6,2,Accepted,3255.0,1,1,1,0
2000.0,-2000.0,TransactionId_83,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_19,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1037,6,1,Accepted,1045.0,1,1,1,0
1000.0,-1000.0,TransactionId_2318,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1731,6,1,Accepted,1055.0,1,1,1,0
7000.0,-7000.0,TransactionId_1602,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1099,6,1,Rejected,2.0,2,2,2,2
14000.0,-14000.0,TransactionId_143,6,1,Accepted,15120.0,1,1,1,0
1000.0,-1000.0,TransactionId_696,6,2,Accepted,1040.0,1,1,1,0
10000.0,-10000.0,TransactionId_476,6,1,Rejected,2.0,2,2,2,2
500.0,-500.0,TransactionId_1353,1,1,Accepted,500.0,0,2,1,0
500.0,-500.0,TransactionId_1353,1,1,Accepted,58.0,1,2,1,0
1000.0,-1000.0,TransactionId_808,6,1,Accepted,1305.0,1,1,1,0
2000.0,-2000.0,TransactionId_702,6,1,Rejected,2.0,2,2,2,2
2055.0,-2055.0,TransactionId_169,6,1,Accepted,900.0,0,1,1,0
2055.0,-2055.0,TransactionId_169,6,1,Accepted,1443.0,1,1,1,0
2000.0,-2000.0,TransactionId_1933,6,2,Accepted,2120.0,1,1,1,0
1000.0,-1000.0,TransactionId_1919,6,1,Accepted,1060.0,1,1,1,0
1000.0,-1000.0,TransactionId_2368,6,1,Rejected,2.0,2,2,2,2
3000.0,-3000.0,TransactionId_453,6,1,Accepted,3600.0,1,1,1,0
2000.0,-2000.0,TransactionId_314,6,1,Accepted,2090.0,1,1,1,0
2000.0,-2000.0,TransactionId_563,6,1,Accepted,2090.0,1,1,1,0
1000.0,-1000.0,TransactionId_1454,6,1,Accepted,1055.0,1,1,1,0
1000.0,-1000.0,TransactionId_842,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_771,6,1,Accepted,1630.0,1,1,1,0
2000.0,-2000.0,TransactionId_1455,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_182,6,2,Rejected,2.0,2,2,2,2
3500.0,-3500.0,TransactionId_1146,6,1,Accepted,3763.0,1,1,1,0
12000.0,-12000.0,TransactionId_1927,6,1,Accepted,14460.0,1,1,1,0
1500.0,-1500.0,TransactionId_1882,6,1,Accepted,1650.0,1,1,1,0
1000.0,-1000.0,TransactionId_2018,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_426,6,1,Accepted,1300.0,1,1,1,0
1000.0,-1000.0,TransactionId_2511,6,1,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_914,6,1,Accepted,11250.0,1,1,1,0
5000.0,-5000.0,TransactionId_2383,6,1,Accepted,500.0,0,1,1,0
5000.0,-5000.0,TransactionId_2383,6,1,Accepted,505.0,0,1,1,0
5000.0,-5000.0,TransactionId_2383,6,1,Accepted,4270.0,1,1,1,0
2000.0,-2000.0,TransactionId_1858,6,1,Accepted,2100.0,1,1,1,0
1000.0,-1000.0,TransactionId_175,6,1,Rejected,2.0,2,2,2,2
13560.0,-12000.0,TransactionId_2564,6,4,Accepted,14510.0,1,1,1,0
1000.0,-1000.0,TransactionId_501,6,1,Accepted,1620.0,1,1,1,0
3500.0,-3500.0,TransactionId_630,6,1,Accepted,3710.0,1,1,1,0
3500.0,-3500.0,TransactionId_876,6,1,Accepted,3710.0,1,1,1,0
3500.0,-3500.0,TransactionId_2105,6,1,Accepted,3710.0,1,1,1,0
3500.0,-3500.0,TransactionId_861,6,1,Accepted,3710.0,1,1,1,0
5000.0,-5000.0,TransactionId_1842,6,1,Accepted,3225.0,0,1,1,0
5000.0,-5000.0,TransactionId_1842,6,1,Accepted,2525.0,1,1,1,0
1000.0,-1000.0,TransactionId_420,6,1,Accepted,1295.0,1,1,1,0
4000.0,-4000.0,TransactionId_2255,6,1,Accepted,4220.0,1,1,1,0
1000.0,-1000.0,TransactionId_2144,6,1,Accepted,1050.0,1,1,1,0
1000.0,-1000.0,TransactionId_2322,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2120,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2423,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2021,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_725,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2155,6,2,Rejected,2.0,2,2,2,2
118450.0,-115000.0,TransactionId_1079,1,3,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1994,6,1,Accepted,1050.0,1,1,1,0
5750.0,-5000.0,TransactionId_2505,6,4,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_870,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1047,6,1,Accepted,1065.0,1,1,1,0
1000.0,-1000.0,TransactionId_1082,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_1427,6,1,Rejected,2.0,2,2,2,2
7000.0,-7000.0,TransactionId_427,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2525,6,1,Rejected,2.0,2,2,2,2
14590.0,-13000.0,TransactionId_1215,6,4,Accepted,17508.0,1,1,1,0
1000.0,-1000.0,TransactionId_1414,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1320,6,1,Accepted,1130.0,1,1,1,0
7000.0,-7000.0,TransactionId_507,6,2,Accepted,8085.0,1,1,1,0
1000.0,-1000.0,TransactionId_2071,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_798,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_402,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_2135,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_949,6,1,Accepted,1150.0,1,1,1,0
2000.0,-2000.0,TransactionId_2211,6,1,Accepted,2300.0,1,1,1,0
2000.0,-2000.0,TransactionId_2278,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1182,6,1,Accepted,5275.0,1,1,1,0
500.0,-500.0,TransactionId_1488,6,1,Accepted,545.0,1,1,1,0
1000.0,-1000.0,TransactionId_742,6,1,Accepted,1060.0,1,1,1,0
1500.0,-1500.0,TransactionId_827,6,1,Accepted,1100.0,0,1,1,0
1500.0,-1500.0,TransactionId_827,6,1,Accepted,783.0,1,1,1,0
2000.0,-2000.0,TransactionId_2041,6,1,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_2156,6,1,Accepted,1635.0,1,1,1,0
10000.0,-10000.0,TransactionId_2147,6,2,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2289,6,1,Accepted,1610.0,1,1,1,0
1000.0,-1000.0,TransactionId_1937,6,1,Accepted,1040.0,1,1,1,0
11200.0,-10000.0,TransactionId_767,6,4,Rejected,2.0,2,2,2,2
7000.0,-7000.0,TransactionId_2469,6,2,Accepted,8785.0,1,1,1,0
1000.0,-1000.0,TransactionId_892,6,1,Accepted,1095.0,1,1,1,0
5000.0,-5000.0,TransactionId_1196,6,2,Accepted,7050.0,1,1,1,0
7000.0,-7000.0,TransactionId_860,6,2,Accepted,8260.0,1,1,1,0
1000.0,-1000.0,TransactionId_1198,6,1,Accepted,1255.0,1,1,1,0
500.0,-500.0,TransactionId_2161,6,1,Accepted,520.0,1,1,1,0
1000.0,-1000.0,TransactionId_1225,6,1,Accepted,1040.0,1,1,1,0
1500.0,-1500.0,TransactionId_2618,6,1,Accepted,1560.0,1,1,1,0
11200.0,-10000.0,TransactionId_188,6,4,Accepted,12824.0,1,1,1,0
500.0,-500.0,TransactionId_381,6,1,Accepted,563.0,1,1,1,0
500.0,-500.0,TransactionId_537,6,1,Accepted,580.0,1,1,1,0
2000.0,-2000.0,TransactionId_867,6,1,Accepted,2510.0,1,1,1,0
4720.0,-4000.0,TransactionId_1233,6,4,Accepted,5924.0,1,1,1,0
1000.0,-1000.0,TransactionId_351,6,1,Rejected,2.0,2,2,2,2
500.0,-500.0,TransactionId_940,6,1,Accepted,578.0,1,1,1,0
1000.0,-1000.0,TransactionId_1778,6,2,Accepted,1105.0,1,1,1,0
7000.0,-5000.0,TransactionId_2219,1,5,Accepted,7840.0,1,2,1,0
3500.0,-3500.0,TransactionId_1238,6,1,Rejected,2.0,2,2,2,2
500.0,-500.0,TransactionId_1558,6,1,Accepted,578.0,1,1,1,0
500.0,-500.0,TransactionId_2481,6,1,Accepted,578.0,1,1,1,0
1000.0,-1000.0,TransactionId_2057,6,1,Accepted,1120.0,1,1,1,0
5750.0,-5000.0,TransactionId_1866,6,4,Accepted,6297.0,1,1,1,0
3000.0,-3000.0,TransactionId_8,6,1,Accepted,3150.0,1,1,1,0
3000.0,-3000.0,TransactionId_115,6,1,Accepted,3150.0,1,1,1,0
1000.0,-1000.0,TransactionId_2258,6,1,Accepted,1090.0,1,1,1,0
1500.0,-1500.0,TransactionId_1921,6,1,Accepted,1590.0,1,1,1,0
1000.0,-1000.0,TransactionId_279,6,1,Accepted,1120.0,1,1,1,0
500.0,-500.0,TransactionId_1476,6,1,Accepted,545.0,1,1,1,0
500.0,-500.0,TransactionId_2552,6,1,Accepted,578.0,1,1,1,0
10000.0,-10000.0,TransactionId_1292,6,1,Accepted,14850.0,1,1,1,0
5000.0,-5000.0,TransactionId_1072,1,1,Accepted,5525.0,1,2,1,0
1000.0,-1000.0,TransactionId_2237,6,1,Accepted,1320.0,1,1,1,0
5000.0,-5000.0,TransactionId_2577,6,2,Accepted,8025.0,1,1,1,0
5000.0,-5000.0,TransactionId_707,6,2,Accepted,2500.0,0,1,1,0
5000.0,-5000.0,TransactionId_707,6,2,Accepted,5525.0,1,1,1,0
1000.0,-1000.0,TransactionId_1247,6,1,Accepted,1310.0,1,1,1,0
6000.0,-6000.0,TransactionId_2562,6,1,Accepted,7530.0,1,1,1,0
3500.0,-3500.0,TransactionId_1352,6,3,Accepted,3640.0,1,1,1,0
3500.0,-3500.0,TransactionId_747,6,3,Accepted,3640.0,1,1,1,0
1000.0,-1000.0,TransactionId_517,6,1,Accepted,1040.0,1,1,1,0
500.0,-500.0,TransactionId_1149,6,1,Accepted,575.0,1,1,1,0
5000.0,-5000.0,TransactionId_1909,6,1,Accepted,5250.0,1,1,1,0
53500.0,-50000.0,TransactionId_699,1,4,Accepted,55640.0,1,2,1,0
1000.0,-1000.0,TransactionId_714,6,2,Accepted,1320.0,1,1,1,0
1000.0,-1000.0,TransactionId_2400,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1277,6,1,Rejected,2.0,2,2,2,2
14590.0,-13000.0,TransactionId_41,6,4,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_357,6,2,Accepted,5425.0,1,1,1,0
2000.0,-2000.0,TransactionId_1938,6,1,Accepted,2540.0,1,1,1,0
500.0,-500.0,TransactionId_1092,6,1,Accepted,573.0,1,1,1,0
2000.0,-2000.0,TransactionId_602,6,1,Accepted,2160.0,1,1,1,0
500.0,-500.0,TransactionId_1157,6,1,Accepted,603.0,0,1,1,0
500.0,-500.0,TransactionId_1157,6,1,Accepted,67.0,1,1,1,0
2000.0,-2000.0,TransactionId_1015,6,1,Accepted,2110.0,1,1,1,0
1200.0,-1200.0,TransactionId_1789,6,1,Accepted,1410.0,1,1,1,0
3500.0,-3500.0,TransactionId_1461,6,1,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_568,6,1,Rejected,2.0,2,2,2,2
14000.0,-14000.0,TransactionId_34,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_845,6,2,Rejected,2.0,2,2,2,2
14999.0,-14999.0,TransactionId_1855,6,1,Accepted,950.0,0,1,1,1
14999.0,-14999.0,TransactionId_1855,6,1,Accepted,1000.0,0,1,1,1
5000.0,-5000.0,TransactionId_1315,6,1,Accepted,5375.0,1,1,1,0
1500.0,-1500.0,TransactionId_1014,6,1,Accepted,600.0,0,1,1,1
3000.0,-3000.0,TransactionId_1930,6,1,Accepted,4455.0,1,1,1,0
2200.0,-2200.0,TransactionId_2640,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_1958,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1883,6,1,Accepted,891.0,0,1,1,0
5000.0,-5000.0,TransactionId_1883,6,1,Accepted,4784.0,1,1,1,0
1000.0,-1000.0,TransactionId_1779,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1276,6,1,Rejected,2.0,2,2,2,2
4000.0,-4000.0,TransactionId_1733,6,1,Accepted,600.0,0,1,1,0
4000.0,-4000.0,TransactionId_1733,6,1,Accepted,3760.0,1,1,1,0
5000.0,-5000.0,TransactionId_1777,6,1,Accepted,6150.0,1,1,1,0
11200.0,-10000.0,TransactionId_2537,6,4,Accepted,5000.0,0,1,1,0
11200.0,-10000.0,TransactionId_2537,6,4,Accepted,7488.0,1,1,1,0
6000.0,-6000.0,TransactionId_1835,6,1,Accepted,6240.0,1,1,1,0
10000.0,-10000.0,TransactionId_1199,6,1,Accepted,11600.0,1,1,1,0
13000.0,-13000.0,TransactionId_1484,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1853,6,2,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_160,6,2,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_2297,6,1,Accepted,2440.0,1,1,1,0
1000.0,-1000.0,TransactionId_2338,6,1,Accepted,1240.0,1,1,1,0
3000.0,-3000.0,TransactionId_2391,6,1,Accepted,3000.0,0,1,1,0
3000.0,-3000.0,TransactionId_2391,6,1,Accepted,720.0,1,1,1,0
14000.0,-14000.0,TransactionId_2206,6,1,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2206,6,1,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2206,6,1,Accepted,6590.0,1,1,1,0
5000.0,-5000.0,TransactionId_1586,6,1,Accepted,6200.0,1,1,1,0
5000.0,-5000.0,TransactionId_1317,6,2,Accepted,5350.0,1,1,1,0
1000.0,-1000.0,TransactionId_1827,6,1,Accepted,1180.0,1,1,1,0
1500.0,-1500.0,TransactionId_1511,6,1,Accepted,1658.0,1,1,1,0
1500.0,-1500.0,TransactionId_1141,6,1,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_1747,6,1,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_2590,6,1,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_1169,6,2,Rejected,2.0,2,2,2,2
1500.0,-1500.0,TransactionId_4,6,1,Accepted,1658.0,1,1,1,0
1000.0,-1000.0,TransactionId_1375,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1045,6,1,Rejected,2.0,2,2,2,2
300.0,-300.0,TransactionId_165,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_2575,1,2,Accepted,2420.0,1,2,1,0
2000.0,-2000.0,TransactionId_475,1,2,Accepted,2180.0,1,2,1,0
1000.0,-1000.0,TransactionId_2242,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_316,6,2,Accepted,1145.0,1,1,1,0
4000.0,-4000.0,TransactionId_973,6,1,Accepted,4580.0,1,1,1,0
1000.0,-1000.0,TransactionId_1530,1,2,Accepted,1130.0,1,2,1,0
2000.0,-2000.0,TransactionId_2529,1,1,Accepted,2240.0,1,2,1,0
1000.0,-1000.0,TransactionId_1006,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_44,1,2,Accepted,2230.0,1,2,1,0
1500.0,-1500.0,TransactionId_2229,6,1,Accepted,1568.0,1,1,1,0
1414.0,-1414.0,TransactionId_1115,6,1,Accepted,1570.0,1,1,1,0
1000.0,-1000.0,TransactionId_514,6,1,Accepted,1110.0,1,1,1,0
1000.0,-1000.0,TransactionId_665,6,1,Accepted,1056.0,0,1,1,0
1000.0,-1000.0,TransactionId_665,6,1,Accepted,54.0,1,1,1,0
1000.0,-1000.0,TransactionId_628,6,1,Accepted,1165.0,1,1,1,0
11330.0,-11000.0,TransactionId_600,6,3,Accepted,14535.0,1,1,1,0
2000.0,-2000.0,TransactionId_456,6,1,Accepted,2080.0,1,1,1,0
1000.0,-1000.0,TransactionId_805,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_268,6,1,Accepted,6175.0,1,1,1,0
5000.0,-5000.0,TransactionId_1170,6,1,Accepted,5675.0,1,1,1,0
1110.0,-1110.0,TransactionId_1259,6,1,Accepted,1227.0,1,1,1,0
10000.0,-10000.0,TransactionId_2539,6,1,Accepted,10400.0,1,1,1,0
1200.0,-1200.0,TransactionId_1056,6,1,Accepted,1350.0,1,1,1,0
1200.0,-1200.0,TransactionId_1056,6,1,Accepted,1362.0,1,1,1,0
11330.0,-11000.0,TransactionId_416,6,3,Accepted,15350.0,1,1,1,0
2000.0,-2000.0,TransactionId_2200,6,1,Accepted,2310.0,1,1,1,0
5000.0,-5000.0,TransactionId_1956,6,1,Accepted,6100.0,1,1,1,0
1000.0,-1000.0,TransactionId_1609,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_760,6,1,Accepted,2000.0,0,1,1,0
5000.0,-5000.0,TransactionId_760,6,1,Accepted,3825.0,1,1,1,0
10000.0,-10000.0,TransactionId_230,6,1,Accepted,12800.0,1,1,1,0
1000.0,-1000.0,TransactionId_1752,6,1,Accepted,1135.0,1,1,1,0
1000.0,-1000.0,TransactionId_1491,6,1,Accepted,1125.0,1,1,1,0
1300.0,-1300.0,TransactionId_2044,6,1,Accepted,1424.0,1,1,1,0
1000.0,-1000.0,TransactionId_1667,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1753,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_289,6,1,Rejected,2.0,2,2,2,2
4000.0,-4000.0,TransactionId_1814,6,1,Accepted,4160.0,1,1,1,0
5000.0,-5000.0,TransactionId_915,6,2,Accepted,5800.0,1,1,1,0
6000.0,-6000.0,TransactionId_2266,6,1,Accepted,6240.0,1,1,1,0
1000.0,-1000.0,TransactionId_2609,6,1,Accepted,1045.0,1,1,1,0
5000.0,-5000.0,TransactionId_202,6,1,Accepted,5475.0,1,1,1,0
1000.0,-1000.0,TransactionId_1900,6,1,Accepted,1055.0,1,1,1,0
1000.0,-1000.0,TransactionId_1580,6,1,Accepted,1115.0,1,1,1,0
2000.0,-2000.0,TransactionId_2179,1,2,Accepted,2120.0,1,2,1,0
2000.0,-2000.0,TransactionId_919,6,1,Accepted,2210.0,1,1,1,0
5000.0,-5000.0,TransactionId_2054,6,2,Accepted,5575.0,1,1,1,0
7000.0,-7000.0,TransactionId_132,6,2,Accepted,7385.0,1,1,1,0
500.0,-500.0,TransactionId_1197,6,1,Accepted,600.0,1,1,1,0
20000.0,-20000.0,TransactionId_33,1,1,Accepted,23100.0,1,2,1,0
26000.0,-26000.0,TransactionId_2260,1,3,Accepted,30940.0,1,2,1,0
1000.0,-1000.0,TransactionId_158,6,1,Accepted,1265.0,1,1,1,0
1000.0,-1000.0,TransactionId_1163,6,1,Accepted,1210.0,1,1,1,0
13560.0,-12000.0,TransactionId_2039,6,4,Rejected,2.0,2,2,2,2
61800.0,-60000.0,TransactionId_2063,1,3,Accepted,74865.0,1,2,1,0
1500.0,-1500.0,TransactionId_819,6,1,Accepted,1628.0,1,1,1,0
53500.0,-50000.0,TransactionId_646,1,4,Accepted,61258.0,1,2,1,0
5750.0,-5000.0,TransactionId_2062,6,4,Accepted,6584.0,1,1,1,0
1000.0,-1000.0,TransactionId_1854,6,1,Accepted,1130.0,1,1,1,0
5750.0,-5000.0,TransactionId_2462,1,4,Accepted,6699.0,1,2,1,0
50000.0,-50000.0,TransactionId_724,1,1,Accepted,58500.0,1,2,1,0
500.0,-500.0,TransactionId_1332,6,1,Accepted,538.0,1,1,1,0
100000.0,-100000.0,TransactionId_2402,1,1,Accepted,121000.0,1,2,1,0
100000.0,-100000.0,TransactionId_609,1,1,Accepted,120500.0,1,2,1,0
50000.0,-50000.0,TransactionId_2090,1,1,Accepted,60250.0,1,2,1,0
3000.0,-3000.0,TransactionId_1584,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1608,6,1,Accepted,5350.0,1,1,1,0
1000.0,-1000.0,TransactionId_1235,6,1,Accepted,1095.0,1,1,1,0
9000.0,-9000.0,TransactionId_1624,6,1,Accepted,9630.0,1,1,1,0
5000.0,-5000.0,TransactionId_1593,6,1,Accepted,6350.0,1,1,1,0
3000.0,-3000.0,TransactionId_1067,6,1,Accepted,3285.0,1,1,1,0
14500.0,-14500.0,TransactionId_1592,6,1,Rejected,2.0,2,2,2,2
3000.0,-3000.0,TransactionId_1712,6,1,Accepted,3270.0,1,1,1,0
3000.0,-3000.0,TransactionId_11,6,1,Accepted,3270.0,1,1,1,0
14000.0,-14000.0,TransactionId_2262,6,1,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2262,6,1,Accepted,3500.0,0,1,1,0
14000.0,-14000.0,TransactionId_2262,6,1,Accepted,5000.0,0,1,1,0
14000.0,-14000.0,TransactionId_2262,6,1,Accepted,2390.0,1,1,1,0
1000.0,-1000.0,TransactionId_341,6,1,Accepted,1135.0,1,1,1,0
1000.0,-1000.0,TransactionId_936,6,1,Accepted,1135.0,1,1,1,0
500.0,-500.0,TransactionId_419,6,1,Accepted,558.0,1,1,1,0
1000.0,-1000.0,TransactionId_2622,6,2,Accepted,1110.0,1,1,1,0
1000.0,-1000.0,TransactionId_1106,6,1,Rejected,2.0,2,2,2,2
20000.0,-20000.0,TransactionId_15,1,2,Accepted,22500.0,1,2,1,0
2000.0,-2000.0,TransactionId_462,6,1,Accepted,2160.0,1,1,1,0
1000.0,-1000.0,TransactionId_2007,6,1,Accepted,1080.0,1,1,1,0
5000.0,-5000.0,TransactionId_789,6,1,Accepted,6275.0,1,1,1,0
1200.0,-1200.0,TransactionId_1201,6,1,Accepted,1332.0,1,1,1,0
2000.0,-2000.0,TransactionId_79,1,1,Accepted,2380.0,1,2,1,0
3500.0,-3500.0,TransactionId_968,6,3,Accepted,950.0,0,1,1,0
3500.0,-3500.0,TransactionId_968,6,3,Accepted,2970.0,1,1,1,0
1000.0,-1000.0,TransactionId_1017,6,1,Accepted,1160.0,1,1,1,0
14500.0,-14500.0,TransactionId_539,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_152,6,2,Accepted,1160.0,1,1,1,0
3500.0,-3500.0,TransactionId_458,6,3,Accepted,1500.0,0,1,1,0
3500.0,-3500.0,TransactionId_458,6,3,Accepted,2508.0,1,1,1,0
2000.0,-2000.0,TransactionId_133,6,2,Accepted,2200.0,1,1,1,0
2000.0,-2000.0,TransactionId_531,6,1,Accepted,2090.0,1,1,1,0
1000.0,-1000.0,TransactionId_938,6,2,Accepted,1075.0,1,1,1,0
10000.0,-10000.0,TransactionId_2152,6,1,Accepted,1000.0,0,1,1,1
7000.0,-7000.0,TransactionId_28,6,1,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_1934,6,1,Accepted,1000.0,0,1,1,1
2000.0,-2000.0,TransactionId_1934,6,1,Accepted,1070.0,0,1,1,1
10000.0,-10000.0,TransactionId_758,6,1,Accepted,11500.0,1,1,1,0
10000.0,-10000.0,TransactionId_562,6,1,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_1573,6,1,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_893,6,1,Accepted,14850.0,1,1,1,0
1000.0,-1000.0,TransactionId_2435,6,1,Accepted,1505.0,1,1,1,0
10000.0,-10000.0,TransactionId_2592,6,1,Accepted,5000.0,0,1,1,1
1000.0,-1000.0,TransactionId_2491,6,2,Accepted,1040.0,1,1,1,0
5000.0,-5000.0,TransactionId_1441,6,2,Rejected,2.0,2,2,2,2
10000.0,-10000.0,TransactionId_100,6,1,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_764,6,2,Rejected,2.0,2,2,2,2
5000.0,-5000.0,TransactionId_1016,6,2,Rejected,2.0,2,2,2,2
2000.0,-2000.0,TransactionId_977,6,1,Accepted,2100.0,1,1,1,0
20000.0,-20000.0,TransactionId_580,1,2,Accepted,22200.0,1,2,1,0
10000.0,-10000.0,TransactionId_1621,6,1,Accepted,10000.0,0,1,1,0
10000.0,-10000.0,TransactionId_1621,6,1,Accepted,550.0,1,1,1,0
10000.0,-10000.0,TransactionId_737,6,1,Rejected,2.0,2,2,2,2
12000.0,-12000.0,TransactionId_147,6,3,Rejected,2.0,2,2,2,2
1000.0,-1000.0,TransactionId_2308,6,1,Rejected,2.0,2,2,2,2
32900.0,-30000.0,TransactionId_1094,1,4,Accepted,36190.0,1,2,1,0
10000.0,-10000.0,TransactionId_1988,6,2,Rejected,2.0,2,2,2,2
20000.0,-20000.0,TransactionId_1798,1,2,Accepted,21900.0,1,2,1,0
5000.0,-5000.0,TransactionId_933,1,1,Accepted,5200.0,1,2,1,0
3000.0,-3000.0,TransactionId_615,6,1,Accepted,3705.0,1,1,1,0
2000.0,-2000.0,TransactionId_2345,1,2,Rejected,2.0,2,2,2,2
1200.0,-1200.0,TransactionId_12,6,1,Accepted,1284.0,1,1,1,0
2000.0,-2000.0,TransactionId_1722,6,1,Accepted,2170.0,1,1,1,0
2800.0,-2800.0,TransactionId_765,6,1,Accepted,2968.0,1,1,1,0
5000.0,-5000.0,TransactionId_1044,6,1,Accepted,5275.0,1,1,1,0
1500.0,-1500.0,TransactionId_1345,6,1,Accepted,2235.0,1,1,1,0
30000.0,-30000.0,TransactionId_194,1,1,Rejected,2.0,2,2,2,2
